timestamp,correlationId,system,eventType,details_or_flowName
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,API,ERROR,StatusCode=500 Latency=349ms
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3488f3de-e2d5-47
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,APP_CONNECT,TRANSFORM,
2026-04-28T05:03:59.795153Z,ea57f8f3-1cc,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:00.015153Z,27481193-317,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:00.015153Z,27481193-317,API,ERROR,StatusCode=500 Latency=50ms
2026-04-28T05:04:00.015153Z,27481193-317,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=9b0b0807-0c7f-4c
2026-04-28T05:04:00.015153Z,27481193-317,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:00.015153Z,27481193-317,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:00.015153Z,27481193-317,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.015153Z,27481193-317,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,API,ERROR,StatusCode=500 Latency=317ms
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d02a241f-91f9-47
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.025153Z,8e1d2182-f2c,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:00.095153Z,e9ee4335-89f,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:00.095153Z,e9ee4335-89f,API,ERROR,StatusCode=504 Latency=75ms
2026-04-28T05:04:00.095153Z,e9ee4335-89f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e1ec4f43-6f9e-4d
2026-04-28T05:04:00.095153Z,e9ee4335-89f,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:00.095153Z,e9ee4335-89f,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:00.095153Z,e9ee4335-89f,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.095153Z,e9ee4335-89f,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,API,ERROR,StatusCode=500 Latency=375ms
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=f53e3817-152b-48
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.135153Z,3c58dfa2-8b6,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:00.165153Z,1caf1df9-62c,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:00.165153Z,1caf1df9-62c,API,ERROR,StatusCode=502 Latency=401ms
2026-04-28T05:04:00.165153Z,1caf1df9-62c,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5c1de70f-f1d4-49
2026-04-28T05:04:00.165153Z,1caf1df9-62c,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:00.165153Z,1caf1df9-62c,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:00.165153Z,1caf1df9-62c,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.165153Z,1caf1df9-62c,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:00.325153Z,9a29f318-9a3,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:00.325153Z,9a29f318-9a3,API,ERROR,StatusCode=500 Latency=115ms
2026-04-28T05:04:00.325153Z,9a29f318-9a3,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3d238540-4ecb-45
2026-04-28T05:04:00.325153Z,9a29f318-9a3,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:00.325153Z,9a29f318-9a3,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:00.325153Z,9a29f318-9a3,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.325153Z,9a29f318-9a3,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:00.445153Z,abb1db14-99a,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:00.445153Z,abb1db14-99a,API,ERROR,StatusCode=502 Latency=184ms
2026-04-28T05:04:00.445153Z,abb1db14-99a,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3ccedc6d-f803-4d
2026-04-28T05:04:00.445153Z,abb1db14-99a,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:00.445153Z,abb1db14-99a,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:00.445153Z,abb1db14-99a,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.445153Z,abb1db14-99a,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,API,ERROR,StatusCode=504 Latency=413ms
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=1723b93b-f9de-45
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.505153Z,523e6ec9-a4f,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,API,ERROR,StatusCode=502 Latency=463ms
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=04617185-7f79-4f
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.635153Z,e9668b6b-ffc,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,API,ERROR,StatusCode=401 Latency=305ms
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=db54fbf8-188c-48
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.765153Z,e9fa736c-c3f,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:00.865153Z,7c871fdc-a61,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:00.865153Z,7c871fdc-a61,API,ERROR,StatusCode=504 Latency=429ms
2026-04-28T05:04:00.865153Z,7c871fdc-a61,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=1a72e72a-8148-49
2026-04-28T05:04:00.865153Z,7c871fdc-a61,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:00.865153Z,7c871fdc-a61,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:00.865153Z,7c871fdc-a61,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.865153Z,7c871fdc-a61,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:00.875153Z,9945ab56-cd8,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:00.875153Z,9945ab56-cd8,API,ERROR,StatusCode=401 Latency=429ms
2026-04-28T05:04:00.875153Z,9945ab56-cd8,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=856d609a-3009-48
2026-04-28T05:04:00.875153Z,9945ab56-cd8,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:00.875153Z,9945ab56-cd8,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:00.875153Z,9945ab56-cd8,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.875153Z,9945ab56-cd8,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,API,ERROR,StatusCode=502 Latency=143ms
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e9602f8d-b347-4d
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:00.935153Z,8c12ba9a-66e,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.035153Z,63013e48-91e,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.035153Z,63013e48-91e,API,ERROR,StatusCode=502 Latency=237ms
2026-04-28T05:04:01.035153Z,63013e48-91e,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=8ed386a4-efa7-4c
2026-04-28T05:04:01.035153Z,63013e48-91e,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:01.035153Z,63013e48-91e,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.035153Z,63013e48-91e,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.035153Z,63013e48-91e,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.075153Z,c466d68b-a39,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:01.075153Z,c466d68b-a39,API,ERROR,StatusCode=504 Latency=214ms
2026-04-28T05:04:01.075153Z,c466d68b-a39,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e5c398d2-4c61-4f
2026-04-28T05:04:01.075153Z,c466d68b-a39,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:01.075153Z,c466d68b-a39,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:01.075153Z,c466d68b-a39,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.075153Z,c466d68b-a39,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:01.105153Z,98edac69-193,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.105153Z,98edac69-193,API,ERROR,StatusCode=504 Latency=493ms
2026-04-28T05:04:01.105153Z,98edac69-193,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=80dad352-768c-40
2026-04-28T05:04:01.105153Z,98edac69-193,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:01.105153Z,98edac69-193,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.105153Z,98edac69-193,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.105153Z,98edac69-193,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:01.195153Z,6ca73156-e60,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.195153Z,6ca73156-e60,API,ERROR,StatusCode=504 Latency=269ms
2026-04-28T05:04:01.195153Z,6ca73156-e60,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=0ce25e6c-4d1d-4e
2026-04-28T05:04:01.195153Z,6ca73156-e60,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:01.195153Z,6ca73156-e60,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.195153Z,6ca73156-e60,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.195153Z,6ca73156-e60,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:01.215153Z,5834d419-878,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:01.215153Z,5834d419-878,API,ERROR,StatusCode=500 Latency=416ms
2026-04-28T05:04:01.215153Z,5834d419-878,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=b241383e-c4d8-40
2026-04-28T05:04:01.215153Z,5834d419-878,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:01.215153Z,5834d419-878,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:01.215153Z,5834d419-878,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.215153Z,5834d419-878,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:01.325153Z,2f65c982-fa9,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.325153Z,2f65c982-fa9,API,ERROR,StatusCode=502 Latency=367ms
2026-04-28T05:04:01.325153Z,2f65c982-fa9,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=ecbbbd04-761c-48
2026-04-28T05:04:01.325153Z,2f65c982-fa9,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:01.325153Z,2f65c982-fa9,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.325153Z,2f65c982-fa9,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.325153Z,2f65c982-fa9,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,API,ERROR,StatusCode=502 Latency=496ms
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=d64505ab-90ee-40
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.335153Z,c9a61efa-5a6,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.385153Z,22c0c60f-238,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:01.385153Z,22c0c60f-238,API,ERROR,StatusCode=401 Latency=348ms
2026-04-28T05:04:01.385153Z,22c0c60f-238,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=56e04ee4-58da-44
2026-04-28T05:04:01.385153Z,22c0c60f-238,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:01.385153Z,22c0c60f-238,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:01.385153Z,22c0c60f-238,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.385153Z,22c0c60f-238,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:01.475153Z,0d53523d-6fc,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:01.475153Z,0d53523d-6fc,API,ERROR,StatusCode=504 Latency=22ms
2026-04-28T05:04:01.475153Z,0d53523d-6fc,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=2fb30395-a775-44
2026-04-28T05:04:01.475153Z,0d53523d-6fc,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:01.475153Z,0d53523d-6fc,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:01.475153Z,0d53523d-6fc,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.475153Z,0d53523d-6fc,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,API,ERROR,StatusCode=502 Latency=353ms
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=21b55d29-0977-47
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.585153Z,1aa066f2-7fc,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,API,REQUEST,POST /v1/loan/apply API=loan-api
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,API,ERROR,StatusCode=504 Latency=48ms
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=1e9142ed-a5f1-42
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,APP_CONNECT,FLOW_START,loan-api
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.595153Z,9f4b9ea3-a56,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,API,ERROR,StatusCode=502 Latency=51ms
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=aed036a7-c8b1-42
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.625153Z,f9cb6e1e-220,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:01.765153Z,17ff7f62-cba,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:01.765153Z,17ff7f62-cba,API,ERROR,StatusCode=401 Latency=324ms
2026-04-28T05:04:01.765153Z,17ff7f62-cba,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=e0c99006-c427-40
2026-04-28T05:04:01.765153Z,17ff7f62-cba,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:01.765153Z,17ff7f62-cba,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:01.765153Z,17ff7f62-cba,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.765153Z,17ff7f62-cba,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:01.855153Z,818e1a18-411,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:01.855153Z,818e1a18-411,API,ERROR,StatusCode=500 Latency=259ms
2026-04-28T05:04:01.855153Z,818e1a18-411,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=b87d96ce-a736-46
2026-04-28T05:04:01.855153Z,818e1a18-411,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:01.855153Z,818e1a18-411,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:01.855153Z,818e1a18-411,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:01.855153Z,818e1a18-411,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:02.085153Z,17bb2b65-537,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:02.085153Z,17bb2b65-537,API,ERROR,StatusCode=401 Latency=191ms
2026-04-28T05:04:02.085153Z,17bb2b65-537,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=5542b0db-9323-4e
2026-04-28T05:04:02.085153Z,17bb2b65-537,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:02.085153Z,17bb2b65-537,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:02.085153Z,17bb2b65-537,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.085153Z,17bb2b65-537,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:02.245153Z,ad92f70e-585,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:02.245153Z,ad92f70e-585,API,ERROR,StatusCode=504 Latency=227ms
2026-04-28T05:04:02.245153Z,ad92f70e-585,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=7ca5cdea-6093-4e
2026-04-28T05:04:02.245153Z,ad92f70e-585,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:02.245153Z,ad92f70e-585,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:02.245153Z,ad92f70e-585,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.245153Z,ad92f70e-585,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,API,ERROR,StatusCode=504 Latency=187ms
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=6cb61178-64bd-4c
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,MQ,ERROR,Message failed processing Status=504
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.425153Z,ce64f56f-e1f,APP_CONNECT,ERROR,Status=504
2026-04-28T05:04:02.445153Z,424969ad-dc3,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:02.445153Z,424969ad-dc3,API,ERROR,StatusCode=502 Latency=134ms
2026-04-28T05:04:02.445153Z,424969ad-dc3,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3d9c34bb-bc92-40
2026-04-28T05:04:02.445153Z,424969ad-dc3,MQ,ERROR,Message failed processing Status=502
2026-04-28T05:04:02.445153Z,424969ad-dc3,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:02.445153Z,424969ad-dc3,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.445153Z,424969ad-dc3,APP_CONNECT,ERROR,Status=502
2026-04-28T05:04:02.585153Z,7106170c-353,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:02.585153Z,7106170c-353,API,ERROR,StatusCode=500 Latency=247ms
2026-04-28T05:04:02.585153Z,7106170c-353,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=3cc0fdf9-7548-45
2026-04-28T05:04:02.585153Z,7106170c-353,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:02.585153Z,7106170c-353,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:02.585153Z,7106170c-353,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.585153Z,7106170c-353,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,API,ERROR,StatusCode=401 Latency=371ms
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=2597018c-dbaf-49
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:02.805153Z,3604e2d5-2a5,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:03.005153Z,d08d5572-787,API,REQUEST,POST /v1/payment/process API=payment-api
2026-04-28T05:04:03.005153Z,d08d5572-787,API,ERROR,StatusCode=500 Latency=189ms
2026-04-28T05:04:03.005153Z,d08d5572-787,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=a0a18156-88bf-48
2026-04-28T05:04:03.005153Z,d08d5572-787,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:03.005153Z,d08d5572-787,APP_CONNECT,FLOW_START,payment-api
2026-04-28T05:04:03.005153Z,d08d5572-787,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:03.005153Z,d08d5572-787,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:03.045153Z,74990899-e54,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:03.045153Z,74990899-e54,API,ERROR,StatusCode=401 Latency=44ms
2026-04-28T05:04:03.045153Z,74990899-e54,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=340b792f-95bb-46
2026-04-28T05:04:03.045153Z,74990899-e54,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:03.045153Z,74990899-e54,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:03.045153Z,74990899-e54,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:03.045153Z,74990899-e54,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,API,ERROR,StatusCode=500 Latency=283ms
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=283baa12-e14f-4a
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,MQ,ERROR,Message failed processing Status=500
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,APP_CONNECT,FLOW_START,customer-api
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:03.095153Z,0ba4ea58-ccd,APP_CONNECT,ERROR,Status=500
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,API,REQUEST,GET /v1/accounts API=account-api
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,API,ERROR,StatusCode=401 Latency=90ms
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,MQ,MESSAGE_PUT,Queue=REQUEST.Q MsgId=f49a1049-0d9d-49
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,MQ,ERROR,Message failed processing Status=401
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,APP_CONNECT,FLOW_START,account-api
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,APP_CONNECT,TRANSFORM,
2026-04-28T05:04:03.225153Z,cdd287e9-bc8,APP_CONNECT,ERROR,Status=401
2026-04-28T05:04:03.235153Z,7dd7e532-8ba,API,REQUEST,POST /v1/customer/create API=customer-api
2026-04-28T05:04:03.235153Z,7dd7e532-8ba,API,ERROR,StatusCode=502 Latency=473ms
